"moduleid","temperature","relative_humidity","voc","nox","pm1","pm25","pm4","pm10","timestamp"
"868050040248441","27.03499984741211","38.4900016784668",0,0,"3.400000095367432","3.700000047683716","3.799999952316284","3.900000095367432","2023-08-01 21:51:44"
"868050040248441","26.66500091552734","39.97999954223633",0,0,"4.400000095367432","5.300000190734863","5.900000095367432","6.199999809265137","2023-08-01 22:22:16"
"868050040248441","26.11000061035156","42.0099983215332",0,0,"4.099999904632568","4.800000190734863","5.199999809265137","5.300000190734863","2023-08-01 22:52:46"
"868050040248441","25.39500045776367","43.97000122070313",0,0,"5.599999904632568","6.400000095367432","6.900000095367432","7.099999904632568","2023-08-01 23:23:18"
"868050040248441","24.52499961853027","49.06999969482422",0,0,"2.900000095367432","3.200000047683716","3.400000095367432","3.400000095367432","2023-08-01 23:53:48"
"868050040248441","23.84000015258789","49.66999816894531",0,0,"4.199999809265137","4.400000095367432","4.400000095367432","4.400000095367432","2023-08-02 00:24:19"
"868050040248441","23.11000061035156","55.41999816894531",0,0,"4.400000095367432","4.599999904632568","4.599999904632568","4.599999904632568","2023-08-02 00:54:49"
"868050040248441","22.35499954223633","46.72999954223633",0,0,"3.200000047683716","3.5","3.599999904632568","3.599999904632568","2023-08-02 01:25:19"
"868050040248441","21.79999923706055","47.84000015258789",0,0,"2.799999952316284","2.900000095367432","2.900000095367432","2.900000095367432","2023-08-02 01:55:50"
"868050040248441","20.88500022888184","50.36000061035156",0,0,"3.900000095367432","4.5","4.900000095367432","5.099999904632568","2023-08-02 02:26:20"
"868050040248441","20.57999992370605","51.29999923706055",0,0,"3.599999904632568","5.199999809265137","6.400000095367432","7","2023-08-02 02:56:51"
"868050040248441","20.64500045776367","54.72000122070313",0,0,"2.599999904632568","2.700000047683716","2.700000047683716","2.700000047683716","2023-08-02 03:27:22"
"868050040248441","20.1200008392334","56.18000030517578",0,0,"3.599999904632568","4","4.300000190734863","4.400000095367432","2023-08-02 03:57:53"
"868050040248441","19.53499984741211","52.91999816894531",0,0,"3","3.5","3.900000095367432","4","2023-08-02 04:28:23"
"868050040248441","19.46500015258789","53.91999816894531",0,0,"2.599999904632568","2.700000047683716","2.700000047683716","2.700000047683716","2023-08-02 04:58:55"
"868050040248441","18.70000076293945","57.18000030517578",0,0,"2.200000047683716","2.599999904632568","2.799999952316284","2.900000095367432","2023-08-02 05:29:25"
"868050040248441","17.81999969482422","60.83000183105469",0,0,"2.299999952316284","2.799999952316284","3.099999904632568","3.299999952316284","2023-08-02 05:59:56"
"868050040248441","17.26000022888184","66.44000244140625",0,0,"4","5.300000190734863","6.300000190734863","6.699999809265137","2023-08-02 06:30:26"
"868050040248441","17.0049991607666","64.86000061035156",0,0,"2.200000047683716","2.299999952316284","2.299999952316284","2.299999952316284","2023-08-02 07:00:57"
"868050040248441","17.06999969482422","63.5099983215332",0,0,"2.099999904632568","2.200000047683716","2.200000047683716","2.200000047683716","2023-08-02 07:31:28"
"868050040248441","17.21999931335449","62.63000106811523",0,0,"1.600000023841858","2.099999904632568","2.5","2.599999904632568","2023-08-02 08:01:58"
"868050040248441","17.04500007629395","64.16000366210938",0,0,"2.900000095367432","3.5","3.900000095367432","4.099999904632568","2023-08-02 08:32:29"
"868050040248441","16.6299991607666","67.62000274658203",0,0,"2.299999952316284","2.700000047683716","2.799999952316284","2.900000095367432","2023-08-02 09:02:59"
"868050040248441","16.18000030517578","68.76000213623047",0,0,"1.799999952316284","2.5","3.099999904632568","3.299999952316284","2023-08-02 09:33:30"
"868050040248441","16.18000030517578","68.76000213623047",0,0,"1.799999952316284","2.5","3.099999904632568","3.299999952316284","2023-08-02 09:33:31"
"868050040248441","15.93000030517578","71.1500015258789",0,0,"3","3.400000095367432","3.5","3.599999904632568","2023-08-02 10:04:01"
"868050040248441","16.27000045776367","69.58000183105469",0,0,"1.899999976158142","2.099999904632568","2.299999952316284","2.299999952316284","2023-08-02 10:34:32"
"868050040248441","17.5","68.88999938964844",0,0,"2.700000047683716","2.799999952316284","2.799999952316284","2.799999952316284","2023-08-02 11:05:02"
"868050040248441","18.85000038146973","61.36999893188477",0,0,"2.299999952316284","2.900000095367432","3.299999952316284","3.5","2023-08-02 11:35:33"
"868050040248441","23.64999961853027","47.43000030517578",0,0,"1.600000023841858","1.899999976158142","2.099999904632568","2.200000047683716","2023-08-02 12:06:04"
"868050040248441","33.94499969482422","31.28000068664551",0,0,"2","2.400000095367432","2.700000047683716","2.799999952316284","2023-08-02 12:36:34"
"868050040248441","38.63000106811523","23.45999908447266",0,0,"1.5","1.700000047683716","1.799999952316284","1.799999952316284","2023-08-02 13:07:05"
"868050040248441","40.09999847412109","22.34000015258789",0,0,"1.600000023841858","1.700000047683716","1.700000047683716","1.700000047683716","2023-08-02 13:37:36"
"868050040248441","37.22999954223633","27.20999908447266",0,0,"1.200000047683716","1.700000047683716","2.099999904632568","2.200000047683716","2023-08-02 14:08:07"
"868050040248441","34.05500030517578","31.14999961853027",0,0,"1.600000023841858","1.799999952316284","1.799999952316284","1.899999976158142","2023-08-02 14:38:37"
"868050040248441","31.44000053405762","33.47999954223633",0,0,"1.899999976158142","2","2","2","2023-08-02 15:09:07"
"868050040248441","29.56999969482422","39.11000061035156",0,0,"2.200000047683716","2.299999952316284","2.299999952316284","2.299999952316284","2023-08-02 15:39:38"
"868050040248441","29.29000091552734","40.56000137329102",0,0,"2.599999904632568","3","3.200000047683716","3.400000095367432","2023-08-02 16:10:09"
"868050040248441","29.29000091552734","40.56000137329102",0,0,"2.599999904632568","3","3.200000047683716","3.400000095367432","2023-08-02 16:10:10"
"868050040248441","28.71999931335449","36.7599983215332",0,0,"2.099999904632568","2.599999904632568","2.799999952316284","3","2023-08-02 16:40:41"
"868050040248441","28.04000091552734","40.38000106811523",0,0,"2.599999904632568","2.700000047683716","2.700000047683716","2.700000047683716","2023-08-02 17:11:12"
"868050040248441","30.2549991607666","40.2599983215332",0,0,"3.400000095367432","3.599999904632568","3.599999904632568","3.599999904632568","2023-08-02 17:41:43"
"868050040248441","31.03000068664551","38.88999938964844",0,0,"3.200000047683716","4","4.5","4.800000190734863","2023-08-02 18:12:13"
"868050040248441","20.67499923706055","64.62000274658203",0,0,"0","0","0","0","2023-08-31 04:13:27"
"868050040248441","30.47999954223633","38.04000091552734",0,0,"2.700000047683716","2.799999952316284","2.799999952316284","2.799999952316284","2023-08-02 18:42:43"
"868050040248441","28.20000076293945","42.27999877929688",0,0,"3.299999952316284","3.5","3.599999904632568","3.700000047683716","2023-08-02 19:13:14"
"868050040248441","26.88500022888184","43.90000152587891",0,0,"2.799999952316284","3.200000047683716","3.299999952316284","3.400000095367432","2023-08-02 19:43:44"
"868050040248441","24.93000030517578","49.63000106811523",0,0,"3.299999952316284","5.300000190734863","6.800000190734863","7.5","2023-08-02 20:14:15"
"868050040248441","25.03000068664551","45.33000183105469",0,0,"2.900000095367432","3","3","3","2023-08-02 20:44:46"
"868050040248441","24.46500015258789","49.08000183105469",0,0,"2.900000095367432","3.200000047683716","3.400000095367432","3.5","2023-08-02 21:15:16"
"868050040248441","24.05999946594238","49.66999816894531",0,0,"3.099999904632568","3.200000047683716","3.200000047683716","3.200000047683716","2023-08-02 21:45:47"
"868050040248441","24.05999946594238","49.66999816894531",0,0,"3.099999904632568","3.200000047683716","3.200000047683716","3.200000047683716","2023-08-02 21:45:48"
"868050040248441","23.6299991607666","51.93000030517578",0,0,"2.200000047683716","2.5","2.799999952316284","2.900000095367432","2023-08-02 22:16:20"
"868050040248441","23.45499992370605","51.36000061035156",0,0,"3.200000047683716","4","4.599999904632568","4.800000190734863","2023-08-02 22:46:50"
"868050040248441","22.52000045776367","56.06999969482422",0,0,"6.400000095367432","7.199999809265137","7.599999904632568","7.800000190734863","2023-08-02 23:17:22"
"868050040248441","21.56999969482422","58.47999954223633",0,0,"2.099999904632568","2.200000047683716","2.200000047683716","2.200000047683716","2023-08-02 23:47:52"
"868050040248441","20.85000038146973","60.7599983215332",0,0,"5.199999809265137","6.5","7.300000190734863","7.699999809265137","2023-08-03 00:18:22"
"868050040248441","20.2450008392334","63.25",0,0,"2.299999952316284","2.900000095367432","3.400000095367432","3.599999904632568","2023-08-03 00:48:53"
"868050040248441","19.88500022888184","65.12999725341797",0,0,"4","4.199999809265137","4.199999809265137","4.199999809265137","2023-08-03 01:19:24"
"868050040248441","19.88500022888184","65.12999725341797",0,0,"4","4.199999809265137","4.199999809265137","4.199999809265137","2023-08-03 01:19:23"
"868050040248441","19.79000091552734","64.87000274658203",0,0,"3.400000095367432","3.900000095367432","4.300000190734863","4.400000095367432","2023-08-03 01:49:55"
"868050040248441","19.73500061035156","63.09000015258789",0,0,"3","3.200000047683716","3.200000047683716","3.200000047683716","2023-08-03 02:20:26"
"868050040248441","19.45999908447266","63.22000122070313",0,0,"2.700000047683716","3.200000047683716","3.5","3.700000047683716","2023-08-03 02:50:56"
"868050040248441","19.35000038146973","64.47000122070312",0,0,"2.200000047683716","2.400000095367432","2.5","2.5","2023-08-03 03:21:26"
"868050040248441","19.07500076293945","65.44000244140625",0,0,"3.299999952316284","3.5","3.599999904632568","3.700000047683716","2023-08-03 03:51:57"
"868050040248441","19.04999923706055","65.13999938964844",0,0,"2.400000095367432","2.700000047683716","2.900000095367432","3","2023-08-03 04:22:27"
"868050040248441","19.06999969482422","65.05000305175781",0,0,"3.400000095367432","3.799999952316284","4","4.099999904632568","2023-08-03 04:52:57"
"868050040248441","18.80500030517578","67.58000183105469",0,0,"3.099999904632568","3.299999952316284","3.299999952316284","3.299999952316284","2023-08-03 05:23:28"
"868050040248441","18.73500061035156","67.76000213623047",0,0,"3.400000095367432","3.799999952316284","4.099999904632568","4.199999809265137","2023-08-03 05:53:59"
"868050040248441","18.20000076293945","70.52999877929688",0,0,"2.099999904632568","2.599999904632568","2.900000095367432","3","2023-08-03 06:24:30"
"868050040248441","17.92499923706055","71.93000030517578",0,0,"3","3.200000047683716","3.200000047683716","3.200000047683716","2023-08-03 06:55:00"
"868050040248441","17.86000061035156","73.0999984741211",0,0,"3.099999904632568","3.200000047683716","3.200000047683716","3.200000047683716","2023-08-03 07:25:32"
"868050040248441","17.59000015258789","71.87000274658203",0,0,"2.799999952316284","2.900000095367432","2.900000095367432","2.900000095367432","2023-08-03 07:56:03"
"868050040248441","17.29999923706055","73.8499984741211",0,0,"2.599999904632568","3.299999952316284","3.900000095367432","4.199999809265137","2023-08-03 08:26:33"
"868050040248441","16.66500091552734","78.41999816894531",0,0,"3.200000047683716","3.299999952316284","3.299999952316284","3.299999952316284","2023-08-03 08:57:04"
"868050040248441","16.26499938964844","79.18000030517578",0,0,"3","3.099999904632568","3.099999904632568","3.099999904632568","2023-08-03 09:27:34"
"868050040248441","16.11000061035156","80.5199966430664",0,0,"3.900000095367432","4.099999904632568","4.099999904632568","4.099999904632568","2023-08-03 09:58:05"
"868050040248441","16.68499946594238","82.51000213623047",0,0,"2.900000095367432","3.5","3.900000095367432","4.099999904632568","2023-08-03 10:28:35"
"868050040248441","17.8700008392334","79.08000183105469",0,0,"3.700000047683716","3.900000095367432","3.900000095367432","3.900000095367432","2023-08-03 10:59:06"
"868050040248441","19.46999931335449","74.63999938964844",0,0,"2.799999952316284","3","3","3","2023-08-03 11:29:37"
"868050040248441","21.96999931335449","65.19000244140625",0,0,"2.599999904632568","2.700000047683716","2.700000047683716","2.700000047683716","2023-08-03 12:00:07"
"868050040248441","28.09499931335449","47.88000106811523",0,0,"2.5","2.599999904632568","2.599999904632568","2.599999904632568","2023-08-03 12:30:38"
"868050040248441","26","51.5099983215332",0,0,"1.899999976158142","2","2","2","2023-08-03 13:01:09"
"868050040248441","27.64999961853027","54.02000045776367",0,0,"2.5","2.900000095367432","3.200000047683716","3.299999952316284","2023-08-03 13:31:39"
"868050040248441","32.11999893188477","43.29000091552734",0,0,"2.200000047683716","2.299999952316284","2.299999952316284","2.299999952316284","2023-08-03 14:02:10"
"868050040248441","31.86000061035156","39.70999908447266",0,0,"2.200000047683716","2.799999952316284","3.299999952316284","3.5","2023-08-03 14:32:40"
"868050040248441","31.38999938964844","39.90000152587891",0,0,"3","3.400000095367432","3.599999904632568","3.700000047683716","2023-08-03 15:03:10"
"868050040248441","30.32500076293945","44.93000030517578",0,0,"2.200000047683716","2.299999952316284","2.299999952316284","2.299999952316284","2023-08-03 15:33:41"
"868050040248441","29.67000007629395","45.63999938964844",0,0,"2.799999952316284","3","3","3","2023-08-03 16:04:11"
"868050040248441","29.67000007629395","45.63999938964844",0,0,"2.799999952316284","3","3","3","2023-08-03 16:04:12"
"868050040248441","29.60499954223633","45.56999969482422",0,0,"2.700000047683716","3.099999904632568","3.200000047683716","3.299999952316284","2023-08-03 16:34:42"
"868050040248441","29.36000061035156","49.63000106811523",0,0,"2.400000095367432","2.5","2.5","2.5","2023-08-03 17:05:14"
"868050040248441","29.45999908447266","50.95000076293945",0,0,"2.400000095367432","2.5","2.5","2.5","2023-08-03 17:35:45"
"868050040248441","28.40500068664551","53.18999862670898",0,0,"1.799999952316284","2.099999904632568","2.200000047683716","2.299999952316284","2023-08-03 18:06:16"
"868050040248441","28.84499931335449","49.63000106811523",0,0,"2.5","2.799999952316284","2.900000095367432","3","2023-08-03 18:36:48"
"868050040248441","28.46999931335449","49.56000137329102",0,0,"2","2","2","2","2023-08-03 19:07:18"
"868050040248441","27.13500022888184","52.34999847412109",0,0,"2.200000047683716","3","3.599999904632568","3.900000095367432","2023-08-03 19:37:48"
"868050040248441","25.79500007629395","55.45999908447266",0,0,"2.700000047683716","3","3","3.099999904632568","2023-08-03 20:08:18"
"868050040248441","25.88500022888184","55.40999984741211",0,0,"1.799999952316284","1.899999976158142","1.899999976158142","1.899999976158142","2023-08-03 20:38:50"
"868050040248441","25.29999923706055","55.29000091552734",0,0,"4.199999809265137","5.300000190734863","5.900000095367432","6.300000190734863","2023-08-03 21:09:20"
"868050040248441","25.1200008392334","55.20999908447266",0,0,"3.700000047683716","3.900000095367432","3.900000095367432","3.900000095367432","2023-08-03 21:39:51"
"868050040248441","24.20000076293945","57.65000152587891",0,0,"3.299999952316284","3.900000095367432","4.199999809265137","4.400000095367432","2023-08-03 22:10:21"
"868050040248441","24.20000076293945","57.65000152587891",0,0,"3.299999952316284","3.900000095367432","4.199999809265137","4.400000095367432","2023-08-03 22:10:23"
"868050040248441","23.43499946594238","61.93000030517578",0,0,"15.39999961853027","16.10000038146973","16.10000038146973","16.10000038146973","2023-08-03 22:40:54"
"868050040248441","23.04000091552734","63.54999923706055",0,0,"2.900000095367432","3","3","3","2023-08-03 23:11:24"
"868050040248441","22.7549991607666","62.15999984741211",0,0,"2.799999952316284","3.400000095367432","3.700000047683716","3.900000095367432","2023-08-03 23:41:55"
"868050040248441","22.15500068664551","64.86000061035156",0,0,"2.599999904632568","2.700000047683716","2.700000047683716","2.700000047683716","2023-08-04 00:12:25"
"868050040248441","22.03499984741211","67.08000183105469",0,0,"19.79999923706055","20.70000076293945","20.70000076293945","20.70000076293945","2023-08-04 00:42:52"
"868050040248441","22.03499984741211","67.08000183105469",0,0,"3.400000095367432","3.900000095367432","4.199999809265137","4.400000095367432","2023-08-04 01:13:22"
"868050040248441","22.04500007629395","67.51000213623047",0,0,"3.299999952316284","3.5","3.5","3.5","2023-08-04 01:43:53"
"868050040248441","21.98999977111816","66.73999786376953",0,0,"3.400000095367432","4.199999809265137","4.599999904632568","4.800000190734863","2023-08-04 02:14:24"
"868050040248441","21.63999938964844","67.58000183105469",0,0,"3.400000095367432","3.599999904632568","3.599999904632568","3.599999904632568","2023-08-04 02:44:54"
"868050040248441","21.5049991607666","68.0999984741211",0,0,"3.200000047683716","3.299999952316284","3.299999952316284","3.299999952316284","2023-08-04 03:15:25"
"868050040248441","21.75","66.62000274658203",0,0,"3.799999952316284","4","4","4","2023-08-04 03:45:56"
"868050040248441","21.78000068664551","67.08999633789062",0,0,"2.900000095367432","3","3","3","2023-08-04 04:16:26"
"868050040248441","21.84499931335449","66.12000274658203",0,0,"3","3.099999904632568","3.099999904632568","3.099999904632568","2023-08-04 04:46:56"
"868050040248441","21.88500022888184","67.6500015258789",0,0,"3.400000095367432","3.5","3.5","3.5","2023-08-04 05:17:27"
"868050040248441","21.77000045776367","69.08000183105469",0,0,"4.300000190734863","4.699999809265137","5","5.099999904632568","2023-08-04 05:47:58"
"868050040248441","21.29999923706055","72.48999786376953",0,0,"8.300000190734863","8.699999809265137","8.699999809265137","8.699999809265137","2023-08-04 06:18:28"
"868050040248441","21.2450008392334","73.73999786376953",0,0,"11.69999980926514","12.30000019073486","12.30000019073486","12.30000019073486","2023-08-04 06:48:59"
"868050040248441","21.54500007629395","74.87999725341797",0,0,"12.89999961853027","14.89999961853027","16.10000038146973","16.60000038146973","2023-08-04 07:19:29"
"868050040248441","21.54500007629395","74.87999725341797",0,0,"12.89999961853027","14.89999961853027","16.10000038146973","16.60000038146973","2023-08-04 07:19:31"
"868050040248441","21.54500007629395","74.87999725341797",0,0,"12.89999961853027","14.89999961853027","16.10000038146973","16.60000038146973","2023-08-04 07:19:32"
"868050040248441","21.63999938964844","75.62999725341797",0,0,"15.30000019073486","17.20000076293945","18.20000076293945","18.60000038146973","2023-08-04 07:50:03"
"868050040248441","21.64999961853027","76.33999633789062",0,0,"15.80000019073486","16.5","16.5","16.5","2023-08-04 08:20:33"
"868050040248441","21.65500068664551","76.56999969482422",0,0,"16.60000038146973","19.60000038146973","21.39999961853027","22.29999923706055","2023-08-04 08:51:03"
"868050040248441","21.72999954223633","76.94999694824219",0,0,"18.89999961853027","21.29999923706055","22.60000038146973","23.20000076293945","2023-08-04 09:21:34"
"868050040248441","21.76499938964844","77.54000091552734",0,0,"19","20.89999961853027","21.70000076293945","22.10000038146973","2023-08-04 09:52:04"
"868050040248441","21.78499984741211","76.77999877929688",0,0,"20.39999961853027","25.60000038146973","29.10000038146973","30.70000076293945","2023-08-04 10:22:36"
"868050040248441","22.04000091552734","75.7699966430664",0,0,"19.79999923706055","21.79999923706055","22.70000076293945","23.10000038146973","2023-08-04 10:53:07"
"868050040248441","22.14999961853027","75.68000030517578",0,0,"20.79999923706055","22.5","23.20000076293945","23.5","2023-08-04 11:23:37"
"868050040248441","22.15999984741211","75.91999816894531",0,0,"20.10000038146973","22.60000038146973","23.79999923706055","24.39999961853027","2023-08-04 11:54:09"
"868050040248441","23.47500038146973","74.18000030517578",0,0,"21.60000038146973","23.29999923706055","23.79999923706055","24.10000038146973","2023-08-04 12:24:39"
"868050040248441","25.78499984741211","68.12000274658203",0,0,"16.70000076293945","18.20000076293945","18.79999923706055","19.10000038146973","2023-08-04 12:55:10"
"868050040248441","32.35499954223633","49.04999923706055",0,0,"14.89999961853027","17.39999961853027","18.89999961853027","19.60000038146973","2023-08-04 13:25:41"
"868050040248441","33.70500183105469","47.97999954223633",0,0,"14.39999961853027","16.20000076293945","17.10000038146973","17.60000038146973","2023-08-04 13:56:12"
"868050040248441","33.75","44.63999938964844",0,0,"13.39999961853027","15.60000038146973","16.89999961853027","17.5","2023-08-04 14:26:42"
"868050040248441","30.43000030517578","53.59999847412109",0,0,"16","17.70000076293945","18.39999961853027","18.79999923706055","2023-08-04 14:57:13"
"868050040248441","30.43000030517578","53.59999847412109",0,0,"16","17.70000076293945","18.39999961853027","18.79999923706055","2023-08-04 14:57:14"
"868050040248441","26.25","61.70000076293945",0,0,"17.39999961853027","19.60000038146973","20.79999923706055","21.39999961853027","2023-08-04 15:27:45"
"868050040248441","25.04000091552734","71.44000244140625",0,0,"18.89999961853027","21.89999961853027","23.79999923706055","24.60000038146973","2023-08-04 15:58:15"
"868050040248441","26.11499977111816","68.43000030517578",0,0,"18.79999923706055","19.70000076293945","19.70000076293945","19.70000076293945","2023-08-04 16:28:47"
"868050040248441","27.8799991607666","63.15000152587891",0,0,"16.70000076293945","19","20.20000076293945","20.79999923706055","2023-08-04 16:59:18"
"868050040248441","26.40999984741211","70.06999969482422",0,0,"14.19999980926514","16.39999961853027","17.60000038146973","18.20000076293945","2023-08-04 17:29:48"
"868050040248441","24.67499923706055","75.68000030517578",0,0,"16.70000076293945","18.20000076293945","18.89999961853027","19.20000076293945","2023-08-04 18:00:19"
"868050040248441","26.61499977111816","69.08000183105469",0,0,"17.29999923706055","18.89999961853027","19.60000038146973","19.89999961853027","2023-08-04 18:30:50"
"868050040248441","26.61499977111816","69.08000183105469",0,0,"17.29999923706055","18.89999961853027","19.60000038146973","19.89999961853027","2023-08-04 18:30:51"
"868050040248441","27.16500091552734","66.41000366210938",0,0,"18.29999923706055","20.39999961853027","21.39999961853027","21.79999923706055","2023-08-04 19:01:22"
"868050040248441","26.57999992370605","68.4000015258789",0,0,"19","22","23.79999923706055","24.60000038146973","2023-08-04 19:31:53"
"868050040248441","26.72999954223633","66.12000274658203",0,0,"16.5","18.60000038146973","19.60000038146973","20.10000038146973","2023-08-04 20:02:23"
"868050040248441","26.56500053405762","69.80000305175781",0,0,"13","14.10000038146973","14.5","14.69999980926514","2023-08-04 20:32:55"
"868050040248441","26.43499946594238","70.66999816894531",0,0,"19.79999923706055","22.5","24","24.70000076293945","2023-08-04 21:03:25"
"868050040248441","25.89500045776367","71.77999877929688",0,0,"16.5","18.39999961853027","19.20000076293945","19.70000076293945","2023-08-04 21:33:55"
"868050040248441","25.3700008392334","73.26000213623047",0,0,"16.70000076293945","18.70000076293945","19.70000076293945","20.10000038146973","2023-08-04 22:04:26"
"868050040248441","24.47999954223633","75.62999725341797",0,0,"20.5","23.29999923706055","24.70000076293945","25.39999961853027","2023-08-04 22:34:56"
"868050040248441","24.34499931335449","77.9000015258789",0,0,"19","21.79999923706055","23.39999961853027","24.10000038146973","2023-08-04 23:05:27"
"868050040248441","23.68499946594238","79.45999908447266",0,0,"24.89999961853027","26.10000038146973","26.10000038146973","26.10000038146973","2023-08-04 23:35:58"
"868050040248441","23.17000007629395","81.4800033569336",0,0,"12.30000019073486","13.80000019073486","14.5","14.89999961853027","2023-08-05 00:06:29"
"868050040248441","22.88500022888184","82.5199966430664",0,0,"10.19999980926514","11.30000019073486","11.80000019073486","12","2023-08-05 00:36:59"
"868050040248441","22.77499961853027","82.97000122070312",0,0,"11.39999961853027","12.5","13","13.19999980926514","2023-08-05 01:07:29"
"868050040248441","22.6200008392334","84.69000244140625",0,0,"15.30000019073486","16.70000076293945","17.20000076293945","17.5","2023-08-05 01:38:00"
"868050040248441","22.2549991607666","85.61000061035156",0,0,"16.20000076293945","17.70000076293945","18.29999923706055","18.60000038146973","2023-08-05 02:08:31"
"868050040248441","22.01000022888184","85.94000244140625",0,0,"18.20000076293945","20.20000076293945","21.10000038146973","21.5","2023-08-05 02:39:01"
"868050040248441","22.0049991607666","86.2300033569336",0,0,"15.30000019073486","17","17.70000076293945","18.10000038146973","2023-08-05 03:09:32"
"868050040248441","22.18000030517578","86.25",0,0,"18.39999961853027","20","20.60000038146973","20.79999923706055","2023-08-05 03:40:02"
"868050040248441","34.1150016784668","29.93000030517578",0,0,"0","0","0","0","2023-09-01 17:21:01"
"868050040248441","22.22500038146973","85.29000091552734",0,0,"14","15.39999961853027","16","16.29999923706055","2023-08-05 04:10:34"
"868050040248441","22.22500038146973","85.29000091552734",0,0,"14","15.39999961853027","16","16.29999923706055","2023-08-05 04:10:35"
"868050040248441","22.23999977111816","85.33999633789062",0,0,"14.60000038146973","16","16.60000038146973","16.79999923706055","2023-08-05 04:41:06"
"868050040248441","22.15500068664551","85.33000183105469",0,0,"16.89999961853027","18.5","19.20000076293945","19.5","2023-08-05 05:11:37"
"868050040248441","22.10000038146973","86.66999816894531",0,0,"13.69999980926514","14.89999961853027","15.39999961853027","15.60000038146973","2023-08-05 05:42:08"
"868050040248441","22.14500045776367","86.19999694824219",0,0,"16.39999961853027","18.79999923706055","20.20000076293945","20.79999923706055","2023-08-05 06:12:38"
"868050040248441","22.21999931335449","86.5199966430664",0,0,"14.10000038146973","15.5","16.20000076293945","16.39999961853027","2023-08-05 06:43:10"
"868050040248441","22.27499961853027","84.5199966430664",0,0,"12.5","13.69999980926514","14.19999980926514","14.39999961853027","2023-08-05 07:13:41"
"868050040248441","22.02499961853027","85.9000015258789",0,0,"15.80000019073486","17.79999923706055","18.89999961853027","19.29999923706055","2023-08-05 07:44:12"
"868050040248441","21.70499992370605","87.22000122070312",0,0,"14.19999980926514","15.10000038146973","15.30000019073486","15.39999961853027","2023-08-05 08:14:42"
"868050040248441","21.22999954223633","88.23999786376953",0,0,"16.10000038146973","16.89999961853027","16.89999961853027","16.89999961853027","2023-08-05 08:45:14"
"868050040248441","20.93499946594238","89.19000244140625",0,0,"18.39999961853027","19.39999961853027","19.39999961853027","19.5","2023-08-05 09:15:44"
"868050040248441","20.93499946594238","89.19000244140625",0,0,"18.39999961853027","19.39999961853027","19.39999961853027","19.5","2023-08-05 09:15:45"
"868050040248441","20.60000038146973","90.66999816894531",0,0,"18.89999961853027","20.60000038146973","21.29999923706055","21.70000076293945","2023-08-05 09:46:16"
"868050040248441","20.8799991607666","92.31999969482422",0,0,"24.29999923706055","25.70000076293945","25.89999961853027","26","2023-08-05 10:16:46"
"868050040248441","21.78000068664551","87.4000015258789",0,0,"19.89999961853027","20.89999961853027","20.89999961853027","20.89999961853027","2023-08-05 10:47:17"
